source,speaker,text
comcast,customer,Misleading information regarding contract leads to $200 unresolved early term fee
comcast,customer,Comcast Issues
comcast,customer,Internet Down
comcast,customer,Comcast Failure of Service
comcast,customer,Comcast Throttling my Internet Connection
comcast,customer,billing/service issues
comcast,customer,10 Days No Service - 12 Appointments Comcast Hasn't Shown Up - Comcast Has Not Fixed Home Infinity X1 - In 10 Days- Cannot Make 911 Calls
comcast,customer,Internet Outages
comcast,customer,High Speed Internet Awful
comcast,customer,"rude, nasty, customer service behavior, and a three year failure to deliver the business Internet services paid for"
comcast,customer,comcast failing still
comcast,customer,The WORST customer service team and negative outlook on customers!
comcast,customer,Comcast
comcast,customer,Comcast/Xfinity
comcast,customer,Internet problems
comcast,customer,Improper billing
comcast,customer,Internet being slowed.
comcast,customer,Spotty service Business class internet
comcast,customer,Bundled cable and internet
comcast,customer,Comcast Dishonest Marketing Scheme
comcast,customer,"Sold one service, received another"
comcast,customer,Internet Speed
comcast,customer,Home Shopping Network Emails
comcast,customer,comcast
comcast,customer,Internet speed
comcast,customer,Comcast Charging Too Much and Internet Speed Lower than Ordered
comcast,customer,Ask Comcast to fix internet connection of my home
comcast,customer,Comcast scam
comcast,customer,Comcast service and billing issue
comcast,customer,Speed throttling
comcast,customer,bill to damn high
comcast,customer,Comcast data usage cap
comcast,customer,Comcast - Internet Data Cap
comcast,customer,Comcast Service and Billing Issues
comcast,customer,Illegal Charges from Comcast
comcast,customer,Comcast
comcast,customer,"Inconsistent, low speeds that are overpriced"
comcast,customer,Bad Customer Service
comcast,customer,Unable to cancel poor internet service
comcast,customer,microsoft is limiting service
comcast,customer,Unethical Behavior: Comcast Requesting Credit Check or Deposit
comcast,customer,Unfair bundles
comcast,customer,comcast
comcast,customer,Years of packet loss and downtime
comcast,customer,Comcast run around
comcast,customer,Comcast Cablevision Florida
comcast,customer,comcast
comcast,customer,Poor Quality Service and Unauthorized Charges
comcast,customer,Comcast/Xfinity cancellation fee
comcast,customer,Comcast billing and speed.
comcast,customer,Data Cap Overages
comcast,customer,Comcast data caps are killing the internet
comcast,customer,Lied to by Comcast
comcast,customer,Data Cap in Olive Branch MS with Comcast
comcast,customer,Data Cap
comcast,customer,Comcast Internet Data Cap Segregation
comcast,customer,Inconsistent Internet Service
comcast,customer,"Comcast - Fraudulent Billing Practices, Unwilling to resolve situation"
comcast,customer,Billing and slowing of internet
comcast,customer,internet and tv problems.
comcast,customer,day 3 of Internet going down and disconnect support calls
comcast,customer,Internet Service Billing
comcast,customer,Forcing Customer to Pay an Incorrect Bill to get it Fixed
comcast,customer,Comcast Billing/Pricing Practices
comcast,customer,Comcast terrible service
comcast,customer,bait and switch services for monetary gain
comcast,customer,Comcast XFINITY Internet Performance
comcast,customer,outrageous internet bill adjustments from Comcast
comcast,customer,Comcast cable/phone/internet complaint
comcast,customer,Comcast Data Usage - Additional Fee for Internet Usage but not TV
comcast,customer,Billing Complaint
comcast,customer,comcast
comcast,customer,"Abysmal customer service, do not approve merger with Time Warner"
comcast,customer,Comcast business internet service down for 6 Days
comcast,customer,Billing
comcast,customer,Problems with Comcast
comcast,customer,Internet Billing
comcast,customer,Comcast Billing
comcast,customer,COMCAST
comcast,customer,Comcast billing
comcast,customer,Data usage limit
comcast,customer,Data Cap Limitations
comcast,customer,Comcast Service Rep Missed appointment. I missed a very important family gathering because I was waiting on the worker to show.
comcast,customer,Unfair Billing
comcast,customer,Throttle internet
comcast,customer,"Comcast Phone, Internet and TV"
comcast,customer,Erroneous charges on Comcast bill
comcast,customer,Deceptive and false contract on Business Comcast for Service Call
comcast,customer,poor service; inaccurate billing
comcast,customer,My Comcast Nightmare
comcast,customer,Comcast Internet Bait and Switch
comcast,customer,"No Service, no assistance"
comcast,customer,Comcast is a terrible service
comcast,customer,Comcast High-Speed Internet Does Not Work
comcast,customer,Comcast Billing & Customer Service
comcast,customer,Failure to Cancel Service
comcast,customer,Unable to Return Equipment
comcast,customer,Unable to Return Equipment
comcast,customer,Slow Internet Speeds
comcast,customer,Comcast keeps hiking my bill for no reason !
comcast,customer,Questionable internet slowdown
comcast,customer,comcast
comcast,customer,Advertised Internet price not honored
comcast,customer,Data Cap problems
comcast,customer,Comcast internet overage charges
comcast,customer,Surprise Data Caps from Comcast
comcast,customer,Price increase while on a fixed price plan
comcast,customer,"internet price went up, offered lower price deal with cable tv."
comcast,customer,comcast
comcast,customer,Comcast Metro Fiber
comcast,customer,Comcast
comcast,customer,Terrible Experience with Comcast
comcast,customer,promotion ended in one month
comcast,customer,Metered bandwidth with no data meter
comcast,customer,Comcast Data Cap
comcast,customer,speed
comcast,customer,Comcast ; Larger withdrawal on automatic payment than billed
comcast,customer,inability to add service
comcast,customer,No Internet service
comcast,customer,Comcast Customer Service; Theft; Inconsistency
comcast,customer,comcast
comcast,customer,Terrible Comcast experience - No end in sight
comcast,customer,Comcast/Xfinity Customer Service
comcast,customer,Comcast is blocking HBO Go in Sony platforms
comcast,customer,Bundle
comcast,customer,Comcast Blocking HBO Go from Playstation 3 and 4
comcast,customer,Cancelled Comcast Internet - Service and Billing was never cancelled
comcast,customer,Terrible Service
comcast,customer,Internet connectivity and speed
comcast,customer,Bad Internet Speeds
comcast,customer,Comcast
comcast,customer,Comcast Billing Issues
comcast,customer,Comcast refuses to recognize our same sex marriage
comcast,customer,Comcast Wifi Service
comcast,customer,terrible internet quality
comcast,customer,Comcast billing and services
comcast,customer,Unfair Billing at Comcast
comcast,customer,Comcast complaint
comcast,customer,internet service provider billing increase
comcast,customer,Was liked to about the speed and the price that was offered to me.
comcast,customer,COMCAST
comcast,customer,Stop The CAP
comcast,customer,Comcast quoted one price then billed another
comcast,customer,Poor internet quality
comcast,customer,Comcast Terrible Experience with no resolution
comcast,customer,Comcast Terrible Experience with no resolution
comcast,customer,Comcast Throttling Connection Speeds
comcast,customer,Comcast
comcast,customer,COMCAST FRAUDULENT BILLING & CHARGES
comcast,customer,Unfair pricing
comcast,customer,Comcast's Unfair Billing and Pricing Practices
comcast,customer,Slowed Internet Speeds
comcast,customer,Comcast -- Throttling Connection
comcast,customer,"No internet, phone or cable service"
comcast,customer,Comcast bundling of internet and tv services and deceptive sales practices
comcast,customer,Comcast price inflation
comcast,customer,Comcast
comcast,customer,Comcast
comcast,customer,Slow internet speeds
comcast,customer,bill payment
comcast,customer,Comcast service
comcast,customer,comcast is not providing service for bad internet
comcast,customer,billing/service issues
comcast,customer,comcast billing increase
comcast,customer,Charging for service with out fixing the problem
comcast,customer,I DO NOT HAVE INTERNET AND WORK FROM HOME
comcast,customer,Terrible customer service from Comcast
comcast,customer,internet not working
comcast,customer,"expensive service, capped"
comcast,customer,Comcast email service
comcast,customer,Comcast deceptive billing practices
comcast,customer,Broadband Internet Service
comcast,customer,Comcast blocks HBOGO from Sony PS4 and PS3 devices
comcast,customer,Communication problem
comcast,customer,Comcast - Unfair billing policies
comcast,customer,Bundle Bull S.
comcast,customer,Unwarranted Charges by Comcast for Internet
comcast,customer,"Outage of Internet service 5/19/2015, and attitude of Cust Svc rep"
comcast,customer,No Internet Service
comcast,customer,Comcast mislead me and cost my business
comcast,customer,Comcast
comcast,customer,Comcast billing
comcast,customer,COMCAST MISSES 4 APPOINTMENTS
comcast,customer,Internet and Phone Service
comcast,customer,Comcast Billing Service
comcast,customer,Comcast's Deceptive Billing
comcast,customer,Comcast Internet
comcast,customer,Comcast Internet Data Cap
comcast,customer,comcast blocking HBO content for streaming.
comcast,customer,Billing Issue
comcast,customer,Comcast has a monopoly on our internet
comcast,customer,Bait and Switch again
comcast,customer,Comcast Deceptive Business Class Billing
comcast,customer,Billing
comcast,customer,internet/cable service
comcast,customer,"Comcast theft, lying, horrible service and deception"
comcast,customer,invalid sercvice charge
comcast,customer,Comcast Billing Complaint
comcast,customer,Comcast/Xfinity Blast Internet
comcast,customer,Comcast
comcast,customer,Comcast Bandwidth Availability
comcast,customer,Data limit with Comcast
comcast,customer,excessive billing
comcast,customer,Unable to get Comcast to provide me with broadband
comcast,customer,loss connection internet many time in a day.
comcast,customer,No way to see when promotions end
comcast,customer,Comcast not connecting me to cancel service and raising prices unfairly
comcast,customer,Comcast - I've been paying for unnecessary speeds when they knew and I did not
comcast,customer,Comcast
comcast,customer,internet bill increase
comcast,customer,Comcast bait and switch
comcast,customer,comcast
comcast,customer,Comcast Shut-off Notice -Internet/TV
comcast,customer,Cable Splitter without Consent from customer
comcast,customer,E-mail
comcast,customer,Comcast complaint
comcast,customer,"service, billing"
comcast,customer,Comcast overcharges for internet charges
comcast,customer,Comcast
comcast,customer,Comcast DATA Caps
comcast,customer,Comcast Data usage caps
comcast,customer,Data caps and monthly fees
comcast,customer,"Comcast Monopoly in Calvert County, Maryland"
comcast,customer,Comcast Speed
comcast,customer,Comcast Internet Billing
comcast,customer,Comcast Corporation
comcast,customer,comcast
comcast,customer,Comcast/Xfinity Customer Service
comcast,customer,Intermittent Expensive Connection
comcast,customer,Slower internet speeds than what i was promised for my pay.
comcast,customer,"Internet connectivity loss, over 1000ms latency, under 1Mbps speeds"
comcast,customer,Comcast Throttling
comcast,customer,Comcast data caps are an end-run around Net Neutrality
comcast,customer,Comcast Internet Disconnection
comcast,customer,Non working service
comcast,customer,internet pricing /competition
comcast,customer,Comcast Conplaints
comcast,customer,comcast throttling PlayStation.and blocking hbo go
comcast,customer,Comcast/ Xfinity unethical business practice
comcast,customer,Comcast blocking HBO Go on Playstation systems
comcast,customer,Comcast is a downright awful service provider.
comcast,customer,Comcast screwed me
comcast,customer,"Comcast speed not matching, blocked phone number"
comcast,customer,Comcast
comcast,customer,tInternet Service Provider Complaint
comcast,customer,High Speed internet
comcast,customer,Complaint about Comcast's Hidden Fees and Unauthorized Charges
comcast,customer,Issues with service and payments
comcast,customer,Comcast Billing dispute - Wireless service
comcast,customer,Comcast Service Inadequacies
comcast,customer,Internet Speed
comcast,customer,internet/tv bundle service
comcast,customer,Comcast Set Up
comcast,customer,Unacceptable Business Internet Service from Comcast
comcast,customer,Poor Speed and Reliability
comcast,customer,"Possible Speed Throttling: Comcast Xfinity Richmond, VA"
comcast,customer,Comcast Speed Throttling and more
comcast,customer,Comcast ending promotion and contract early. Directing customer to resolve disputes in person at their office.
comcast,customer,Shady Internet Billing Practices from Comcast
comcast,customer,Comcast Internet
comcast,customer,about comcast
comcast,customer,About Comcast
comcast,customer,Comcast Data Cap
comcast,customer,INTERNET SERVICE IS DOWN FOR THREE WEEKS NOW.
comcast,customer,HBO Go on PS3
comcast,customer,Unfair Charges
comcast,customer,Data Cap on Internet Downloads?
comcast,customer,Comcast speed
comcast,customer,Comcast has been over charging us.
comcast,customer,Billing issues
comcast,customer,Comcast internet service
comcast,customer,Comcast Billing and Service Issues
comcast,customer,internet and customer service problem with Comcast
comcast,customer,Lack of consistent service
comcast,customer,interne speed
comcast,customer,Comcast
comcast,customer,Comcast ordered services that we never agreed to
comcast,customer,Billing Dispute
comcast,customer,Comcast.net
comcast,customer,Comcast Taking almost 9 Days to solve My Internet issue
comcast,customer,failure to provide imstallation . Rockville Maryland 20852
comcast,customer,Internet slow
comcast,customer,Predatory billing by Comcast
comcast,customer,Comcast Xfinity barely ever works and speed sucks
comcast,customer,Email transfer/ problems
comcast,customer,cramming charges on my phone/internet bill
comcast,customer,Throttled Internet Speeds
comcast,customer,Comcast billing problem
comcast,customer,Comcast Over Charges with No Notification
comcast,customer,Internet Availability
comcast,customer,Comcast Internet usage caps
comcast,customer,Comcast Service and Billing Issues
comcast,customer,Internet Outages
comcast,customer,Comcast Internet - Horrible Customer Service
comcast,customer,Comcast's customer service is awful
comcast,customer,Manipulative billing issue
comcast,customer,Comcast Advertised Wifi Internet speed not provided False Advertisment
comcast,customer,Comcast's Internet is Slower Than What I Pay For
comcast,customer,Bad Practices
comcast,customer,Over billing Comcast
comcast,customer,refusal to rectify
comcast,customer,Comcast
comcast,customer,Cable availability
comcast,customer,Data usage with Comcast
comcast,customer,Billing Dispute
comcast,customer,re complain against comcast email and telephone for home service
comcast,customer,False Service
comcast,customer,Misinformed Over and Over Again
comcast,customer,Comcast/Xfinity
comcast,customer,Comcast blocking HBOGO on Playstation 4 Consoles
comcast,customer,Comcast Internet Online Streaming
comcast,customer,False Information Given Just To Get Me Set Up Service
comcast,customer,Comcast speed throttling internet
comcast,customer,Possible throttle
comcast,customer,throttling and disconnections
comcast,customer,Internet offer rescinded
comcast,customer,Internet Throttling
comcast,customer,Comcast
comcast,customer,comcast are crooks
comcast,customer,Comcast price increase not in line with advertisement
comcast,customer,Comcast internet service
comcast,customer,intermittant phone and internet
comcast,customer,Comcast ETF charge
comcast,customer,Being charged for a technician fee
comcast,customer,Comcast Internet Service
comcast,customer,availabilty
comcast,customer,Internet
comcast,customer,Unauthorized 2-Year Contract With Comcast
comcast,customer,Unwanted Email with no opt out options
comcast,customer,Waive the Reoccuring charges
comcast,customer,Difficulty with internet speeds
comcast,customer,Comcast move
comcast,customer,Monopolistic Billing
comcast,customer,Uncompetitive pricing of Comcast Internet services
comcast,customer,Comcast forced me into a contract
comcast,customer,Comcast
comcast,customer,Repeated installation issue with Comcast Internet service
comcast,customer,Ecobill discount
comcast,customer,Horrible customer service from Comcast
comcast,customer,Comcast Internet
comcast,customer,Comcast
comcast,customer,Comcast/Xfinity: Poor internet connection speed and poor customer service
comcast,customer,I pay for 25Mbps internet but get less than 3Mbps
comcast,customer,Comcast - Billing for service that they cannot provide
comcast,customer,Comcast Illegally Introduces Service Fees Without Notice or Customer Consent
comcast,customer,Comcast changed my package and wants me to pay more
comcast,customer,Comcast throttling or otherwise under-delivering internet service.
comcast,customer,Comcast refuses to lower my bill to prevoius agreement
comcast,customer,Billing and deceitful practices by Comcast
comcast,customer,Unfair Billing Practices engaged by Comcast/XFinity
comcast,customer,"Comcast overcharging, despite regular calls and agreed upon price"
comcast,customer,Unclear Quoted Speeds and Prices
comcast,customer,Comcast billing practices
comcast,customer,Internet Issues With Comcast
comcast,customer,Internet speed
comcast,customer,Awful Internet
comcast,customer,Being charged incorrect price
comcast,customer,False billing
comcast,customer,Postal Mail Ticket -
comcast,customer,Comcast Xfinity Charges Consumer for Troubleshooting/Fixing its Own Problems
comcast,customer,recent hacking of email account
comcast,customer,Comcast Billing
comcast,customer,Internet service termination
comcast,customer,Unnecessary charge by Comcast for technician visit
comcast,customer,"RACIST CUSTOMER SERVICE FROM MANAGER SONIA AND EMPLOYEE ADRIANA COMCAST LOCATION ""999 Edgewater Blvd, Foster City, CA 94404"""
comcast,customer,Fraudulent use of credit card and credit card information
comcast,customer,Reporting Comcast's Various Problems
comcast,customer,Comcast Billing Complaint
comcast,customer,Postal Mail Ticket
comcast,customer,Double billing
comcast,customer,Refund issues
comcast,customer,Price Increase
comcast,customer,Comcast Unfair Product Bundling
comcast,customer,Comcast not refunding deposit for cancelled Internet
comcast,customer,Comcast artificially inflating prices of Internet only services
comcast,customer,Extremely slow internet and no aid from Comcast
comcast,customer,Throttling/drastic reduction of speeds
comcast,customer,Comcast FRAUD
comcast,customer,Comcast forces rep visit then goes back on their promise
comcast,customer,COMCAST DENIES PROVIDING OFFERED SERVICE
comcast,customer,Cable internet unavailable
comcast,customer,unfair pricing and raising of pricing and charging without permission
comcast,customer,Concern about Comcast Internet Modem Billing Practices
comcast,customer,Unfair fees?
comcast,customer,Slow Internet speed
comcast,customer,Comcast changes bill prices without my consent
comcast,customer,false claims of internet speed tier
comcast,customer,"Poor Interent Connection-equipment failure, slow speed"
comcast,customer,Comcast False & Misleading sale practice
comcast,customer,misleading sales practice and advertising
comcast,customer,"Comcast sold me a ""package"" knowing it wouldn't work for me, and proceeded to charge me more and attempt to tack on fees for their mistake"
comcast,customer,Comcast bill way too high for such slow speeds
comcast,customer,Comcast blocking HBO GO access on Playstation 4
comcast,customer,"Comcast Xfinity Data Cap in Atlanta, GA"
comcast,customer,Comcast Data Caps
comcast,customer,Comcast ignores my requests to cancel a service and instead added product to my bill and increased the monthly cost.
comcast,customer,Being Charged for High Speed Internet and Services are not Rendered
comcast,customer,Internet unreliable
comcast,customer,Price of Internet service
comcast,customer,closed account
comcast,customer,Comcast inflated internet pricing
comcast,customer,Expensive Internet Service for average speed
comcast,customer,Comcast pricing practices
comcast,customer,Pricing and lies
comcast,customer,Charge for service they won't deliver
comcast,customer,"Comcast throttles Santa Cruz CA to 30Mbits, claims we get 50Mbits"
comcast,customer,"Comcast Misrepresenting Speeds in Santa Cruz, CA"
comcast,customer,Comcast wrong advertised speeds
comcast,customer,Misrepresented Internet Speed
comcast,customer,Being charged for internet speeds that equipment can not deliver
comcast,customer,Huge number of lies from Comcast
comcast,customer,Comcast Internet and TV
comcast,customer,Poor internet reception
comcast,customer,Overcharging and shitty service
comcast,customer,Comcast bait and switch
comcast,customer,Comcast Issues
comcast,customer,Throttled connection at peak time
comcast,customer,Comcast
comcast,customer,Price manipulation
comcast,customer,charges for internet service are bogus
comcast,customer,EXTREMELY slow Comcast Internet Connection.Have tried to have fixed but no one comes
comcast,customer,Data Overages
comcast,customer,Internet service disconnected accidentally by Comcast personnel. Poor service.
comcast,customer,Intenet Advertised rate versus customer service phone quote with Comcast XFINITY
comcast,customer,Comcast
comcast,customer,Customer Service & Billing
comcast,customer,Service issues
comcast,customer,Billing & Customer Service Issues
comcast,customer,Outrageous billing costs and Data caps
comcast,customer,Falsifying Plan Rates and Charges
comcast,customer,comcast data cap
comcast,customer,Bait and switch service
comcast,customer,Unable to change my service
comcast,customer,Comcast bill and service disclosure
comcast,customer,Comcast harassment
comcast,customer,Complaint regarding billing practices
comcast,customer,Complaint against Comcast for provisioning of Internet Service ar Residential Address
comcast,customer,Install Gone Bad
comcast,customer,Comcast's unfair pricing
comcast,customer,needed tech suport
comcast,customer,Speed Misrepresentation
comcast,customer,Fraudulent advertising
comcast,customer,Deceptive sales practices
comcast,customer,Comcast Trespassing
comcast,customer,Internet issues and Customer Service issues
comcast,customer,Complaints against Comcat
comcast,customer,charge for equipment from comcast i was not made aware when i ordered it
comcast,customer,XFINITY is charging me more money for my account than what it should be
comcast,customer,Comcast
comcast,customer,Failure of service from Comcast
comcast,customer,Failure of service from Comcast
comcast,customer,Comcast.
comcast,customer,Internet speeds less than what we are paying for after canceling cable tv service
comcast,customer,ComCast continues to bill me though I canceled months ago
comcast,customer,Billing & Internet Service Issues with Comcast in Seattle WA
comcast,customer,Comcast repeatedly failing to install Internet service
comcast,customer,Slow Internet Speed
comcast,customer,Comcast's egregious billing techniques
comcast,customer,Comcast's unfair billing practices
comcast,customer,Slow Internet
comcast,customer,"slow routing, dropped packets"
comcast,customer,Comcast Re-Escalation of Case # ESL01877347 - ORR
comcast,customer,Comcast No Show's
comcast,customer,Fraudulent Billing
comcast,customer,Internet Connectivity
comcast,customer,Data Usage Meter
comcast,customer,Comcast Data Usage Meter
comcast,customer,Comcast/Xfinity Internet Data Cap
comcast,customer,"threat of shutting off service of phone,internet and TV"
comcast,customer,Comcast Data usage plan limit
comcast,customer,BAD SERVICE/ PLEASE HELP
comcast,customer,Improper modems
comcast,customer,Comcast blocking HBO GO on Playstation
comcast,customer,Comcast run around
comcast,customer,Multiple Unauthorized and Unwarranted Credit Checks
comcast,customer,Comcast Cable Billing Fraud
comcast,customer,Comcast billing past disconnection time
comcast,customer,Comcast will not allow me to cancel my internet service.
comcast,customer,DSL
comcast,customer,Contract
comcast,customer,Comcast over charging
comcast,customer,Access issues have returned
comcast,customer,Comcast Internet Service
comcast,customer,email sdervice
comcast,customer,Complaint against Comcast
comcast,customer,Internet Speed
comcast,customer,Comcast Internet Complaint
comcast,customer,Comcast service agreement
comcast,customer,Comcast Service
comcast,customer,Comcast 300GB CAP
comcast,customer,Internet Essentials
comcast,customer,Cap complaints
comcast,customer,Comcast Data Caps
comcast,customer,continue to be scared by comcast
comcast,customer,Price Plans
comcast,customer,Complaint against Comcast Corporation
comcast,customer,Pricing discrimination/ monopolistic behavior in an oligopolistic market
comcast,customer,Internet much slower than advertised
comcast,customer,Cheating in Bundle Service Pricing
comcast,customer,Deceptive Business Practices by Comcast
comcast,customer,comcast
comcast,customer,Comcast Monopoly and Abuse
comcast,customer,Comcast Billing
comcast,customer,Billing
comcast,customer,Comcast billing and account issues
comcast,customer,Comcast Rate
comcast,customer,Comcast Service and Customer Service
comcast,customer,Comcast data cap
comcast,customer,Comcast Internet Service
comcast,customer,FCC.gov website for complaints
comcast,customer,Comcast Billing Complaint
comcast,customer,Denial of service
comcast,customer,"Internet Help @ , South Lyon, MI 48178"
comcast,customer,"Internet help @ , South Lyon, MI 48178"
comcast,customer,very low wireless speed not working well
comcast,customer,internet service from comcast
comcast,customer,Comcast
comcast,customer,Data Usage Cap
comcast,customer,Charged for data not actually used
comcast,customer,Charged for data not actually used
comcast,customer,Data overage charges
comcast,customer,Poor internet
comcast,customer,Speed
comcast,customer,billing issues
comcast,customer,"Fraudulent billing, erroneous billing, overbilling"
comcast,customer,xfinity customer service
comcast,customer,Internet price
comcast,customer,Comcast throttling my high-speed internet
comcast,customer,Slow internet / Over Charged Billing
comcast,customer,No internet available since a comcast techinitian did an intervention to change plans
comcast,customer,Comcast Xfinity Monopoly Abuses
comcast,customer,Comcast Billing Support and Practices
comcast,customer,Extremely Poor Customer Service
comcast,customer,Interrnet Service
comcast,customer,Comcast
comcast,customer,Comcast Cable and Internet
comcast,customer,Comcast
comcast,customer,Comcast
comcast,customer,Comcast accourt
comcast,customer,availabilty
comcast,customer,Comcast Internet Services
comcast,customer,Unfair billing practices by Comcast Xfinity
comcast,customer,Unfair Billing Practices
comcast,customer,Incorrect Billing of NON-RENTED Equipment
comcast,customer,paying for hi speed internet 105 mbps
comcast,customer,"Comcast Internet, being charged full price for partial service"
comcast,customer,Poor Quality Service and Broken Promises
comcast,customer,Monthly Rate Confusion & Poor Customer Support
comcast,customer,billing complaint - Comcast digital phone/internet service
comcast,customer,Comcast Internet Service
comcast,customer,Cant cancel internet on Sundays?
comcast,customer,Internet Speeds
comcast,customer,Comcast - HBO - PS3
comcast,customer,Over Charged for Service Never Received
comcast,customer,Comcast
comcast,customer,Billing Issues
comcast,customer,Internet speeds not as advertised. Bandwith not available as advertised
comcast,customer,Comcast Xfinity Deceptive Billing Practices
comcast,customer,Xfiniti account
comcast,customer,Excessive early termination fees due immediately after 10+ years of service
comcast,customer,Comcast Complaint
comcast,customer,"Comcast Forcing me to purchase cable tv, only want internet"
comcast,customer,installed on 4/26 still not working
comcast,customer,Comcast / Xfinity Billing Issue
comcast,customer,Xfinity security system
comcast,customer,Billing Overcharging Issues By Comcast
comcast,customer,Internet Speed Cut in Half with no Notification
comcast,customer,internet access
comcast,customer,Data Caps
comcast,customer,Comcast Data Cap
comcast,customer,Complaint
comcast,customer,Bad interner speeds and access
comcast,customer,Billing practices
comcast,customer,Fraud
comcast,customer,billing
comcast,customer,No email service from Comcast
comcast,customer,Service Quality
comcast,customer,No internet service
comcast,customer,COMPLAINT ABOUT COMCAST/XFinity
comcast,customer,Comcast- Unfair Pricing
comcast,customer,high speed internet access
comcast,customer,Internet being throttled
comcast,customer,no internet service for more than 20 days
comcast,customer,Paying for service for 12 months without recieving the service
comcast,customer,Internet Outage
comcast,customer,Comcast data cap
comcast,customer,Continuous Internet problems.
comcast,customer,Billing - Comcast
comcast,customer,Comcast refusing to fix connectivity issues
comcast,customer,Comcast charged me higher than quoted on the phone
comcast,customer,Misleading and deceptive sale of Internet service
comcast,customer,Comcast Refund and discontinue Service billing
comcast,customer,Comcast service and pricing
comcast,customer,Billed for services not ordered or recieved
comcast,customer,Xfinity/Comcast throttles bandwidth way below contract level
comcast,customer,Comcast Data Usage Limit in Atlanta
comcast,customer,comcast data caps
comcast,customer,COMCAST INTERNET
comcast,customer,Recent fines to AT&T and possibly.
comcast,customer,Predatory Monopolistic Pricing
comcast,customer,Outrageous Comcast charges
comcast,customer,Price fixing and monopolistic behaivor
comcast,customer,Customer service
comcast,customer,bills/identity
comcast,customer,"I pay for 50 mbps, get 10 at best"
comcast,customer,Poor service from Xfinity
comcast,customer,Comcast Practices/ billing
comcast,customer,Comcast cable
comcast,customer,Complaint regarding Comcast
comcast,customer,Intermittent internet
comcast,customer,unreliable connection
comcast,customer,unreliable connection
comcast,customer,Comcast is awful
comcast,customer,Comcast Billing
comcast,customer,Tallahassee Comcast rates high without competition
comcast,customer,60 day delay in cancelling service agreement
comcast,customer,Unfair Billing Practices
comcast,customer,Internet Speed
comcast,customer,Comcast Internet Issue
comcast,customer,Xfinity Issues
comcast,customer,Back to back bill
comcast,customer,"loss of signal SEVERAL times a day, VERY slow connectivity very often, Several issues with television also not just internet"
comcast,customer,Poor service/paying for unusable services
comcast,customer,Scam concerning Ham License register book.
comcast,customer,Comcast bill doubled without notice
comcast,customer,Comcast Complaint
comcast,customer,"Comcast bars HBOGo from streaming to purchased device of my choosing, PS4"
comcast,customer,internet services
comcast,customer,Comcast charges in violation of contract
comcast,customer,Someone at Comcast added services without me knowing
comcast,customer,Comcast won't pay me my refund
comcast,customer,Data caps for broadband internet
comcast,customer,Comcast had said I had a credit but then issued a regular bill
comcast,customer,Comcast
comcast,customer,why am I paying for this ?
comcast,customer,Comcast service complaint
comcast,customer,Complaint about Comcast
comcast,customer,Comcast complaint
comcast,customer,Comcast is inaccurately measuring bandwidth consumption.
comcast,customer,Data capping and lack of options in Tucson AZ
comcast,customer,Poor Internet Service
comcast,customer,comcast is changing my paper bill to ecobill without my consent
comcast,customer,"Internet ""Overage"" Charges"
comcast,customer,Improper Billing/Services
comcast,customer,Data Caps
comcast,customer,Data Caps
comcast,customer,"Comcast ""Unlimited"" Internet Access recently limited to 300GB per month"
comcast,customer,Deceptive Advertising
comcast,customer,Comcast data cap/meter
comcast,customer,Data Cap
comcast,customer,Comcast Data Meter/Cap
comcast,customer,Comcast service and billing
comcast,customer,Data Limits
comcast,customer,Tucson Comcast Data Caps on Internet Service
comcast,customer,Data Cap
comcast,customer,Home Internet Data Caps
comcast,customer,Comcast falsely claims service is provided in neighborhood
comcast,customer,Data usage cap with Comcast Xfinity
comcast,customer,Comcast monopoly
comcast,customer,Comcast Data Usage Plan Trial
comcast,customer,Comcast slowing internet speeds intentionally
comcast,customer,Xfinity Data Caps
comcast,customer,Comcast Data Caps and Throttling
comcast,customer,Increased monthly fee on 3 year contract
comcast,customer,installation fee
comcast,customer,Comcast issues don't get resolved
comcast,customer,Data Cap
comcast,customer,shitty comcast
comcast,customer,shitty comcast service
comcast,customer,Terrible pricing for only one viable option
comcast,customer,Unfair Billing Practice and Services
comcast,customer,Pay 2500 for cable line
comcast,customer,Inability to get service transferred
comcast,customer,Poor Service or no Service
comcast,customer,access to service
comcast,customer,Speed consistently 1/25 of speed paid for
comcast,customer,Comcast Throttling Internet
comcast,customer,Slow Internet
comcast,customer,Comcast internet service
comcast,customer,Incorrect billing
comcast,customer,comcast xfinity
comcast,customer,Comcast Fraudulent Charges
comcast,customer,Re: Unfair Billing Practices Complaints against Comcast
comcast,customer,My Comcast Bill for Internet/Cable/Phone service
comcast,customer,Monopolist power of Comcast in my service area
comcast,customer,Comcast/Xfinity Communication
comcast,customer,No Internet
comcast,customer,"Comcast-Non existent customer service, terrible internet connection"
comcast,customer,Slow download and upload speeds
comcast,customer,Repeatedly have been promised installations without anyone arriving or notifying
comcast,customer,Comcast Internet
comcast,customer,Internet Speeds are Wacko
comcast,customer,Unresolved Comcast fraudulent billing
comcast,customer,comcast internet service
comcast,customer,comcast email acess
comcast,customer,Internet service loses signal
comcast,customer,Comcast Bill
comcast,customer,"Horrible Customer Service, Bad Service"
comcast,customer,Comcast
comcast,customer,Inexplicable Disconnection & Subsequent Mishandling
comcast,customer,Comcast: Billing issue
comcast,customer,Comcast Internet Service
comcast,customer,Billing Complaint
